picture_ID;well;stage_00;stage_01;stage_02;stage_03;correctly_predicted_00;correctly_predicted_01;correctly_predicted_02;correctly_predicted_03
plate_505/well_K14/position_17.npy_300_0;K14;training;training;training;validation;0;1;1;0
plate_505/well_K14/position_17.npy_600_0;K14;training;training;training;validation;1;1;0;0
plate_505/well_K14/position_17.npy_900_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_17.npy_1200_0;K14;training;training;training;validation;0;1;1;0
plate_505/well_K14/position_17.npy_1500_0;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_17.npy_1800_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_17.npy_2100_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_17.npy_0_300;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_17.npy_300_300;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_17.npy_600_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_17.npy_900_300;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_17.npy_1200_300;K14;training;training;training;validation;1;0;1;0
plate_505/well_K14/position_17.npy_1500_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_17.npy_1800_300;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_17.npy_2100_300;K14;training;training;training;validation;1;1;1;0
plate_505/well_K14/position_17.npy_0_600;K14;training;training;training;validation;0;1;1;0
plate_505/well_K14/position_17.npy_300_600;K14;training;training;training;validation;0;1;1;0
plate_505/well_K14/position_17.npy_600_600;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_17.npy_900_600;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_17.npy_1200_600;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_17.npy_1500_600;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_17.npy_1800_600;K14;training;training;training;validation;1;0;0;0
plate_505/well_K14/position_17.npy_2100_600;K14;training;training;training;validation;1;0;0;0
plate_505/well_K14/position_17.npy_0_900;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_17.npy_300_900;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_17.npy_600_900;K14;training;training;training;validation;0;1;1;0
plate_505/well_K14/position_17.npy_900_900;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_17.npy_1200_900;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_17.npy_1500_900;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_17.npy_1800_900;K14;training;training;training;validation;1;1;1;0
plate_505/well_K14/position_17.npy_2100_900;K14;training;training;training;validation;0;1;1;0
plate_505/well_K14/position_17.npy_0_1200;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_17.npy_300_1200;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_17.npy_600_1200;K14;training;training;training;validation;1;1;1;1
plate_505/well_K14/position_17.npy_900_1200;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_17.npy_1200_1200;K14;training;training;training;validation;0;1;1;0
plate_505/well_K14/position_17.npy_1500_1200;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_17.npy_1800_1200;K14;training;training;training;validation;1;0;1;0
plate_505/well_K14/position_17.npy_2100_1200;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_0_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_300_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_600_0;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_18.npy_900_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_1200_0;K14;training;training;training;validation;1;0;0;0
plate_505/well_K14/position_18.npy_1500_0;K14;training;training;training;validation;0;1;0;0
plate_505/well_K14/position_18.npy_1800_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_2100_0;K14;training;training;training;validation;1;1;1;0
plate_505/well_K14/position_18.npy_0_300;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_18.npy_300_300;K14;training;training;training;validation;1;0;1;0
plate_505/well_K14/position_18.npy_600_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_900_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_1200_300;K14;training;training;training;validation;0;1;1;0
plate_505/well_K14/position_18.npy_1500_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_1800_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_2100_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_0_600;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_18.npy_300_600;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_18.npy_600_600;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_900_600;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_1200_600;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_1500_600;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_18.npy_1800_600;K14;training;training;training;validation;0;1;1;0
plate_505/well_K14/position_18.npy_2100_600;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_18.npy_0_900;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_300_900;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_18.npy_600_900;K14;training;training;training;validation;1;0;1;0
plate_505/well_K14/position_18.npy_900_900;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_18.npy_1200_900;K14;training;training;training;validation;1;1;1;1
plate_505/well_K14/position_18.npy_1500_900;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_18.npy_1800_900;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_18.npy_2100_900;K14;training;training;training;validation;1;1;1;1
plate_505/well_K14/position_18.npy_0_1200;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_300_1200;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_18.npy_600_1200;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_18.npy_900_1200;K14;training;training;training;validation;1;1;1;1
plate_505/well_K14/position_18.npy_1200_1200;K14;training;training;training;validation;1;1;1;1
plate_505/well_K14/position_18.npy_1500_1200;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_18.npy_1800_1200;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_18.npy_2100_1200;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_19.npy_0_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_300_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_600_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_900_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1200_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1500_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1800_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_2100_0;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_0_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_300_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_600_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_900_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1200_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1500_300;K14;training;training;training;validation;1;0;0;0
plate_505/well_K14/position_19.npy_1800_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_2100_300;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_0_600;K14;training;training;training;validation;1;0;0;0
plate_505/well_K14/position_19.npy_300_600;K14;training;training;training;validation;1;1;1;1
plate_505/well_K14/position_19.npy_600_600;K14;training;training;training;validation;0;0;1;0
plate_505/well_K14/position_19.npy_900_600;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1200_600;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1500_600;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1800_600;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_2100_600;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_0_900;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_300_900;K14;training;training;training;validation;0;1;1;1
plate_505/well_K14/position_19.npy_600_900;K14;training;training;training;validation;1;0;1;1
plate_505/well_K14/position_19.npy_900_900;K14;training;training;training;validation;1;0;1;1
plate_505/well_K14/position_19.npy_1200_900;K14;training;training;training;validation;1;0;1;0
plate_505/well_K14/position_19.npy_1500_900;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1800_900;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_2100_900;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_0_1200;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_300_1200;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_600_1200;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_900_1200;K14;training;training;training;validation;0;0;0;0
plate_505/well_K14/position_19.npy_1200_1200;K14;training;training;training;validation;1;1;1;0
plate_505/well_K14/position_19.npy_1500_1200;K14;training;training;training;validation;0;0;0;1
plate_505/well_K14/position_19.npy_1800_1200;K14;training;training;training;validation;1;1;1;1
plate_505/well_K14/position_19.npy_2100_1200;K14;training;training;training;validation;0;0;0;1
plate_505/well_K15/position_0.npy_550_650;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_0.npy_850_650;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1150_650;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1450_650;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1750_650;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_2050_650;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_0.npy_550_950;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_0.npy_850_950;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1150_950;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1450_950;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_0.npy_1750_950;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_2050_950;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_0.npy_550_1250;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_850_1250;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1150_1250;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_0.npy_1450_1250;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_0.npy_1750_1250;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_2050_1250;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_550_1550;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_0.npy_850_1550;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1150_1550;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1450_1550;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_0.npy_1750_1550;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_2050_1550;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_550_1850;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_850_1850;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1150_1850;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1450_1850;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_1750_1850;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_0.npy_2050_1850;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_1.npy_0_600;K15;training;training;validation;training;0;0;0;1
plate_505/well_K15/position_1.npy_300_600;K15;training;training;validation;training;0;0;0;1
plate_505/well_K15/position_1.npy_600_600;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_1.npy_900_600;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_1.npy_1200_600;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_1.npy_1500_600;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_1.npy_1800_600;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_1.npy_2100_600;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_1.npy_0_900;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_1.npy_300_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_1.npy_600_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_1.npy_900_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_1.npy_1200_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_1.npy_1500_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_1.npy_1800_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_1.npy_2100_900;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_1.npy_0_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_1.npy_300_1200;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_1.npy_600_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_1.npy_900_1200;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_1.npy_1200_1200;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_1.npy_1500_1200;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_1.npy_1800_1200;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_1.npy_2100_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_1.npy_0_1500;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_1.npy_300_1500;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_1.npy_600_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_1.npy_900_1500;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_1.npy_1200_1500;K15;training;training;validation;training;0;0;0;1
plate_505/well_K15/position_1.npy_1500_1500;K15;training;training;validation;training;1;1;1;1
plate_505/well_K15/position_1.npy_1800_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_1.npy_2100_1500;K15;training;training;validation;training;0;1;1;0
plate_505/well_K15/position_1.npy_0_1800;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_1.npy_300_1800;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_1.npy_600_1800;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_1.npy_900_1800;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_1.npy_1200_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_1.npy_1500_1800;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_1.npy_1800_1800;K15;training;training;validation;training;1;1;1;1
plate_505/well_K15/position_1.npy_2100_1800;K15;training;training;validation;training;0;1;1;0
plate_505/well_K15/position_2.npy_0_600;K15;training;training;validation;training;0;1;1;0
plate_505/well_K15/position_2.npy_300_600;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_600_600;K15;training;training;validation;training;1;0;0;1
plate_505/well_K15/position_2.npy_900_600;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_2.npy_1200_600;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_2.npy_1500_600;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_2.npy_1800_600;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_2100_600;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_2.npy_0_900;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_2.npy_300_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_600_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_900_900;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_2.npy_1200_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_2.npy_1500_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_1800_900;K15;training;training;validation;training;0;0;0;1
plate_505/well_K15/position_2.npy_2100_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_2.npy_0_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_300_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_600_1200;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_2.npy_900_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_1200_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_2.npy_1500_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_1800_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_2100_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_2.npy_0_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_2.npy_300_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_2.npy_600_1500;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_900_1500;K15;training;training;validation;training;0;0;0;1
plate_505/well_K15/position_2.npy_1200_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_2.npy_1500_1500;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_2.npy_1800_1500;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_2100_1500;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_2.npy_0_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_2.npy_300_1800;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_2.npy_600_1800;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_2.npy_900_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_2.npy_1200_1800;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_2.npy_1500_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_2.npy_1800_1800;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_2.npy_2100_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_0_650;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_3.npy_300_650;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_3.npy_600_650;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_900_650;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_3.npy_1200_650;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_3.npy_1500_650;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_3.npy_1800_650;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_2100_650;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_0_950;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_3.npy_300_950;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_600_950;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_3.npy_900_950;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_1200_950;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_1500_950;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_1800_950;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_2100_950;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_0_1250;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_3.npy_300_1250;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_3.npy_600_1250;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_3.npy_900_1250;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_1200_1250;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_3.npy_1500_1250;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_3.npy_1800_1250;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_2100_1250;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_0_1550;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_3.npy_300_1550;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_3.npy_600_1550;K15;training;training;validation;training;1;1;1;1
plate_505/well_K15/position_3.npy_900_1550;K15;training;training;validation;training;0;0;0;1
plate_505/well_K15/position_3.npy_1200_1550;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_1500_1550;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_3.npy_1800_1550;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_3.npy_2100_1550;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_0_1850;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_3.npy_300_1850;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_3.npy_600_1850;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_3.npy_900_1850;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_1200_1850;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_3.npy_1500_1850;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_3.npy_1800_1850;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_3.npy_2100_1850;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_500_0;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_4.npy_800_0;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_1100_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_1400_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_1700_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_2000_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_500_300;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_800_300;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_1100_300;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_1400_300;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_4.npy_1700_300;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_2000_300;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_500_600;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_800_600;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_1100_600;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_4.npy_1400_600;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_4.npy_1700_600;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_4.npy_2000_600;K15;training;training;validation;training;0;1;1;0
plate_505/well_K15/position_4.npy_500_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_800_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_4.npy_1100_900;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_1400_900;K15;training;training;validation;training;1;0;0;1
plate_505/well_K15/position_4.npy_1700_900;K15;training;training;validation;training;1;1;1;1
plate_505/well_K15/position_4.npy_2000_900;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_500_1200;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_4.npy_800_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_1100_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_1400_1200;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_4.npy_1700_1200;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_4.npy_2000_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_500_1500;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_4.npy_800_1500;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_4.npy_1100_1500;K15;training;training;validation;training;1;1;1;1
plate_505/well_K15/position_4.npy_1400_1500;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_4.npy_1700_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_2000_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_500_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_4.npy_800_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_1100_1800;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_4.npy_1400_1800;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_4.npy_1700_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_4.npy_2000_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_0_0;K15;training;training;validation;training;1;1;1;0
plate_505/well_K15/position_5.npy_300_0;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_5.npy_600_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_900_0;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_5.npy_1200_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_1500_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_1800_0;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_2100_0;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_0_300;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_300_300;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_600_300;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_900_300;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_1200_300;K15;training;training;validation;training;1;0;0;1
plate_505/well_K15/position_5.npy_1500_300;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_5.npy_1800_300;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_2100_300;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_5.npy_0_600;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_300_600;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_600_600;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_900_600;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_5.npy_1200_600;K15;training;training;validation;training;1;0;1;0
